af	Afghanistan	Anura	Bufonidae	Bufotes_baturae
af	Afghanistan	Anura	Bufonidae	Bufotes_latastii
af	Afghanistan	Anura	Bufonidae	Bufotes_oblongus
af	Afghanistan	Anura	Bufonidae	Bufotes_perrini
af	Afghanistan	Anura	Bufonidae	Bufotes_pseudoraddei
af	Afghanistan	Anura	Bufonidae	Duttaphrynus_stomaticus
af	Afghanistan	Anura	Dicroglossidae	Chrysopaa_sternosignata
af	Afghanistan	Anura	Dicroglossidae	Euphlyctis_cyanophlyctis
af	Afghanistan	Anura	Dicroglossidae	Hoplobatrachus_tigerinus
af	Afghanistan	Anura	Ranidae	Pelophylax_ridibundus
af	Afghanistan	Caudata	Hynobiidae	Paradactylodon_mustersi
al	Albania	Anura	Bufonidae	Bufo_bufo
al	Albania	Anura	Bufonidae	Bufotes_viridis
al	Albania	Anura	Hylidae	Hyla_arborea
al	Albania	Anura	Pelobatidae	Pelobates_balcanicus
al	Albania	Anura	Ranidae	Pelophylax_epeiroticus
al	Albania	Anura	Ranidae	Pelophylax_esculentus
al	Albania	Anura	Ranidae	Pelophylax_kurtmuelleri
al	Albania	Anura	Ranidae	Pelophylax_ridibundus
al	Albania	Anura	Ranidae	Pelophylax_shqipericus
al	Albania	Anura	Ranidae	Rana_dalmatina
al	Albania	Anura	Ranidae	Rana_graeca
al	Albania	Caudata	Salamandridae	Ichthyosaura_alpestris
al	Albania	Caudata	Salamandridae	Lissotriton_graecus
al	Albania	Caudata	Salamandridae	Lissotriton_vulgaris
al	Albania	Caudata	Salamandridae	Salamandra_atra
al	Albania	Caudata	Salamandridae	Salamandra_salamandra
al	Albania	Caudata	Salamandridae	Triturus_macedonicus
dz	Algeria	Anura	Alytidae	Alytes_maurus
dz	Algeria	Anura	Alytidae	Discoglossus_pictus
dz	Algeria	Anura	Alytidae	Discoglossus_scovazzi
dz	Algeria	Anura	Bufonidae	Barbarophryne_brongersmai
dz	Algeria	Anura	Bufonidae	Bufo_spinosus
dz	Algeria	Anura	Bufonidae	Bufotes_boulengeri
dz	Algeria	Anura	Bufonidae	Sclerophrys_mauritanica
dz	Algeria	Anura	Bufonidae	Sclerophrys_xeros
dz	Algeria	Anura	Dicroglossidae	Hoplobatrachus_occipitalis
dz	Algeria	Anura	Hylidae	Hyla_carthaginiensis
dz	Algeria	Anura	Hylidae	Hyla_meridionalis
dz	Algeria	Anura	Pyxicephalidae	Pyxicephalus_angusticeps
dz	Algeria	Anura	Ranidae	Pelophylax_saharicus
dz	Algeria	Caudata	Salamandridae	Pleurodeles_nebulosus
dz	Algeria	Caudata	Salamandridae	Pleurodeles_poireti
dz	Algeria	Caudata	Salamandridae	Salamandra_algira
ad	Andorra	Anura	Bufonidae	Bufo_spinosus
ad	Andorra	Caudata	Salamandridae	Calotriton_asper
ao	Angola	Anura	Arthroleptidae	Arthroleptis_carquejai
ao	Angola	Anura	Arthroleptidae	Arthroleptis_lameerei
ao	Angola	Anura	Arthroleptidae	Arthroleptis_stenodactylus
ao	Angola	Anura	Arthroleptidae	Arthroleptis_xenochirus
ao	Angola	Anura	Arthroleptidae	Leptopelis_anchietae
ao	Angola	Anura	Arthroleptidae	Leptopelis_bocagii
ao	Angola	Anura	Arthroleptidae	Leptopelis_cynnamomeus
ao	Angola	Anura	Arthroleptidae	Leptopelis_jordani
ao	Angola	Anura	Arthroleptidae	Leptopelis_marginatus
ao	Angola	Anura	Arthroleptidae	Leptopelis_parbocagii
ao	Angola	Anura	Arthroleptidae	Trichobatrachus_robustus
ao	Angola	Anura	Brevicipitidae	Breviceps_adspersus
ao	Angola	Anura	Brevicipitidae	Breviceps_ombelanonga
ao	Angola	Anura	Bufonidae	Poyntonophrynus_dombensis
ao	Angola	Anura	Bufonidae	Poyntonophrynus_grandisonae
ao	Angola	Anura	Bufonidae	Poyntonophrynus_kavangensis
ao	Angola	Anura	Bufonidae	Poyntonophrynus_pachnodes
ao	Angola	Anura	Bufonidae	Schismaderma_carens
ao	Angola	Anura	Bufonidae	Sclerophrys_buchneri
ao	Angola	Anura	Bufonidae	Sclerophrys_funerea
ao	Angola	Anura	Bufonidae	Sclerophrys_garmani
ao	Angola	Anura	Bufonidae	Sclerophrys_gutturalis
ao	Angola	Anura	Bufonidae	Sclerophrys_latifrons
ao	Angola	Anura	Bufonidae	Sclerophrys_lemairii
ao	Angola	Anura	Bufonidae	Sclerophrys_poweri
ao	Angola	Anura	Bufonidae	Sclerophrys_pusilla
ao	Angola	Anura	Bufonidae	Sclerophrys_regularis
ao	Angola	Anura	Dicroglossidae	Hoplobatrachus_occipitalis
ao	Angola	Anura	Hemisotidae	Hemisus_guineensis
ao	Angola	Anura	Hyperoliidae	Afrixalus_dorsalis
ao	Angola	Anura	Hyperoliidae	Afrixalus_osorioi
ao	Angola	Anura	Hyperoliidae	Afrixalus_wittei
ao	Angola	Anura	Hyperoliidae	Cryptothylax_greshoffii
ao	Angola	Anura	Hyperoliidae	Hyperolius_adspersus
ao	Angola	Anura	Hyperoliidae	Hyperolius_angolensis
ao	Angola	Anura	Hyperoliidae	Hyperolius_benguellensis
ao	Angola	Anura	Hyperoliidae	Hyperolius_bicolor
ao	Angola	Anura	Hyperoliidae	Hyperolius_bocagei
ao	Angola	Anura	Hyperoliidae	Hyperolius_chelaensis
ao	Angola	Anura	Hyperoliidae	Hyperolius_cinereus
ao	Angola	Anura	Hyperoliidae	Hyperolius_cinnamomeoventris
ao	Angola	Anura	Hyperoliidae	Hyperolius_dartevellei
ao	Angola	Anura	Hyperoliidae	Hyperolius_fasciatus
ao	Angola	Anura	Hyperoliidae	Hyperolius_ferreirai
ao	Angola	Anura	Hyperoliidae	Hyperolius_fuscigula
ao	Angola	Anura	Hyperoliidae	Hyperolius_gularis
ao	Angola	Anura	Hyperoliidae	Hyperolius_kivuensis
ao	Angola	Anura	Hyperoliidae	Hyperolius_lucani
ao	Angola	Anura	Hyperoliidae	Hyperolius_maestus
ao	Angola	Anura	Hyperoliidae	Hyperolius_nasutus
ao	Angola	Anura	Hyperoliidae	Hyperolius_ocellatus
ao	Angola	Anura	Hyperoliidae	Hyperolius_platyceps
ao	Angola	Anura	Hyperoliidae	Hyperolius_polli
ao	Angola	Anura	Hyperoliidae	Hyperolius_protchei
ao	Angola	Anura	Hyperoliidae	Hyperolius_quinquevittatus
ao	Angola	Anura	Hyperoliidae	Hyperolius_raymondi
ao	Angola	Anura	Hyperoliidae	Hyperolius_rhizophilus
ao	Angola	Anura	Hyperoliidae	Hyperolius_seabrai
ao	Angola	Anura	Hyperoliidae	Hyperolius_steindachneri
ao	Angola	Anura	Hyperoliidae	Hyperolius_vilhenai
ao	Angola	Anura	Hyperoliidae	Kassina_kuvangensis
ao	Angola	Anura	Hyperoliidae	Kassina_senegalensis
ao	Angola	Anura	Microhylidae	Phrynomantis_annectens
ao	Angola	Anura	Microhylidae	Phrynomantis_bifasciatus
ao	Angola	Anura	Phrynobatrachidae	Phrynobatrachus_brevipalmatus
ao	Angola	Anura	Phrynobatrachidae	Phrynobatrachus_mababiensis
ao	Angola	Anura	Phrynobatrachidae	Phrynobatrachus_natalensis
ao	Angola	Anura	Phrynobatrachidae	Phrynobatrachus_parvulus
ao	Angola	Anura	Pipidae	Xenopus_andrei
ao	Angola	Anura	Pipidae	Xenopus_epitropicalis
ao	Angola	Anura	Pipidae	Xenopus_laevis
ao	Angola	Anura	Pipidae	Xenopus_muelleri
ao	Angola	Anura	Pipidae	Xenopus_petersii
ao	Angola	Anura	Pipidae	Xenopus_poweri
ao	Angola	Anura	Ptychadenidae	Hildebrandtia_ornata
ao	Angola	Anura	Ptychadenidae	Hildebrandtia_ornatissima
ao	Angola	Anura	Ptychadenidae	Ptychadena_anchietae
ao	Angola	Anura	Ptychadenidae	Ptychadena_ansorgii
ao	Angola	Anura	Ptychadenidae	Ptychadena_bunoderma
ao	Angola	Anura	Ptychadenidae	Ptychadena_grandisonae
ao	Angola	Anura	Ptychadenidae	Ptychadena_guibei
ao	Angola	Anura	Ptychadenidae	Ptychadena_keilingi
ao	Angola	Anura	Ptychadenidae	Ptychadena_oxyrhynchus
ao	Angola	Anura	Ptychadenidae	Ptychadena_perplicata
ao	Angola	Anura	Ptychadenidae	Ptychadena_porosissima
ao	Angola	Anura	Ptychadenidae	Ptychadena_pumilio
ao	Angola	Anura	Ptychadenidae	Ptychadena_schillukorum
ao	Angola	Anura	Ptychadenidae	Ptychadena_stenocephala
ao	Angola	Anura	Ptychadenidae	Ptychadena_subpunctata
ao	Angola	Anura	Ptychadenidae	Ptychadena_taenioscelis
ao	Angola	Anura	Ptychadenidae	Ptychadena_upembae
ao	Angola	Anura	Ptychadenidae	Ptychadena_uzungwensis
ao	Angola	Anura	Pyxicephalidae	Amietia_angolensis
ao	Angola	Anura	Pyxicephalidae	Pyxicephalus_adspersus
ao	Angola	Anura	Pyxicephalidae	Pyxicephalus_edulis
ao	Angola	Anura	Pyxicephalidae	Tomopterna_cryptotis
ao	Angola	Anura	Pyxicephalidae	Tomopterna_krugerensis
ao	Angola	Anura	Pyxicephalidae	Tomopterna_tandyi
ao	Angola	Anura	Pyxicephalidae	Tomopterna_tuberculosa
ao	Angola	Anura	Ranidae	Amnirana_albolabris
ao	Angola	Anura	Ranidae	Amnirana_darlingi
ao	Angola	Anura	Ranidae	Amnirana_lemairei
ao	Angola	Anura	Ranidae	Amnirana_parkeriana
ao	Angola	Anura	Rhacophoridae	Chiromantis_xerampelina
ai	Anguilla	Anura	Bufonidae	Rhinella_marina
ai	Anguilla	Anura	Eleutherodactylidae	Eleutherodactylus_johnstonei
ai	Anguilla	Anura	Hylidae	Osteopilus_septentrionalis
ag	Antigua and Barbuda	Anura	Bufonidae	Rhinella_marina
ag	Antigua and Barbuda	Anura	Eleutherodactylidae	Eleutherodactylus_johnstonei
ag	Antigua and Barbuda	Anura	Eleutherodactylidae	Eleutherodactylus_martinicensis
ar	Argentina	Anura	Alsodidae	Alsodes_australis
ar	Argentina	Anura	Alsodidae	Alsodes_gargola
ar	Argentina	Anura	Alsodidae	Alsodes_montanus
ar	Argentina	Anura	Alsodidae	Alsodes_neuquensis
ar	Argentina	Anura	Alsodidae	Alsodes_nodosus
ar	Argentina	Anura	Alsodidae	Alsodes_pehuenche
ar	Argentina	Anura	Alsodidae	Alsodes_verrucosus
ar	Argentina	Anura	Alsodidae	Eupsophus_roseus
ar	Argentina	Anura	Alsodidae	Limnomedusa_macroglossa
ar	Argentina	Anura	Batrachylidae	Atelognathus_jeinimenensis
ar	Argentina	Anura	Batrachylidae	Atelognathus_nitoi
ar	Argentina	Anura	Batrachylidae	Atelognathus_patagonicus
ar	Argentina	Anura	Batrachylidae	Atelognathus_praebasalticus
ar	Argentina	Anura	Batrachylidae	Atelognathus_reverberii
ar	Argentina	Anura	Batrachylidae	Atelognathus_solitarius
ar	Argentina	Anura	Batrachylidae	Batrachyla_antartandica
ar	Argentina	Anura	Batrachylidae	Batrachyla_fitzroya
ar	Argentina	Anura	Batrachylidae	Batrachyla_leptopus
ar	Argentina	Anura	Batrachylidae	Batrachyla_taeniata
ar	Argentina	Anura	Batrachylidae	Chaltenobatrachus_grandisonae
ar	Argentina	Anura	Batrachylidae	Hylorina_sylvatica
ar	Argentina	Anura	Bufonidae	Melanophryniscus_atroluteus
ar	Argentina	Anura	Bufonidae	Melanophryniscus_cupreuscapularis
ar	Argentina	Anura	Bufonidae	Melanophryniscus_devincenzii
ar	Argentina	Anura	Bufonidae	Melanophryniscus_estebani
ar	Argentina	Anura	Bufonidae	Melanophryniscus_fulvoguttatus
ar	Argentina	Anura	Bufonidae	Melanophryniscus_klappenbachi
ar	Argentina	Anura	Bufonidae	Melanophryniscus_krauczuki
ar	Argentina	Anura	Bufonidae	Melanophryniscus_rubriventris
ar	Argentina	Anura	Bufonidae	Melanophryniscus_stelzneri
ar	Argentina	Anura	Bufonidae	Melanophryniscus_tumifrons
ar	Argentina	Anura	Bufonidae	Nannophryne_variegata
ar	Argentina	Anura	Bufonidae	Rhinella_achalensis
ar	Argentina	Anura	Bufonidae	Rhinella_arenarum
ar	Argentina	Anura	Bufonidae	Rhinella_azarai
ar	Argentina	Anura	Bufonidae	Rhinella_bergi
ar	Argentina	Anura	Bufonidae	Rhinella_bernardoi
ar	Argentina	Anura	Bufonidae	Rhinella_crucifer
ar	Argentina	Anura	Bufonidae	Rhinella_diptycha
ar	Argentina	Anura	Bufonidae	Rhinella_dorbignyi
ar	Argentina	Anura	Bufonidae	Rhinella_fernandezae
ar	Argentina	Anura	Bufonidae	Rhinella_gallardoi
ar	Argentina	Anura	Bufonidae	Rhinella_gnustae
ar	Argentina	Anura	Bufonidae	Rhinella_major
ar	Argentina	Anura	Bufonidae	Rhinella_rubropunctata
ar	Argentina	Anura	Bufonidae	Rhinella_rumbolli
ar	Argentina	Anura	Bufonidae	Rhinella_schneideri
ar	Argentina	Anura	Bufonidae	Rhinella_spinulosa
ar	Argentina	Anura	Ceratophryidae	Ceratophrys_cranwelli
ar	Argentina	Anura	Ceratophryidae	Ceratophrys_ornata
ar	Argentina	Anura	Ceratophryidae	Chacophrys_pierottii
ar	Argentina	Anura	Ceratophryidae	Lepidobatrachus_asper
ar	Argentina	Anura	Ceratophryidae	Lepidobatrachus_laevis
ar	Argentina	Anura	Ceratophryidae	Lepidobatrachus_llanensis
ar	Argentina	Anura	Cycloramphidae	Zachaenus_parvulus
ar	Argentina	Anura	Hemiphractidae	Gastrotheca_christiani
ar	Argentina	Anura	Hemiphractidae	Gastrotheca_chrysosticta
ar	Argentina	Anura	Hemiphractidae	Gastrotheca_gracilis
ar	Argentina	Anura	Hylidae	Aplastodiscus_perviridis
ar	Argentina	Anura	Hylidae	Argenteohyla_siemersi
ar	Argentina	Anura	Hylidae	Boana_albopunctata
ar	Argentina	Anura	Hylidae	Boana_caingua
ar	Argentina	Anura	Hylidae	Boana_callipleura
ar	Argentina	Anura	Hylidae	Boana_cordobae
ar	Argentina	Anura	Hylidae	Boana_curupi
ar	Argentina	Anura	Hylidae	Boana_faber
ar	Argentina	Anura	Hylidae	Boana_guentheri
ar	Argentina	Anura	Hylidae	Boana_marianitae
ar	Argentina	Anura	Hylidae	Boana_pardalis
ar	Argentina	Anura	Hylidae	Boana_polytaenia
ar	Argentina	Anura	Hylidae	Boana_punctata
ar	Argentina	Anura	Hylidae	Boana_raniceps
ar	Argentina	Anura	Hylidae	Boana_riojana
ar	Argentina	Anura	Hylidae	Boana_semiguttata
ar	Argentina	Anura	Hylidae	Bokermannohyla_claresignata
ar	Argentina	Anura	Hylidae	Dendropsophus_minutus
ar	Argentina	Anura	Hylidae	Dendropsophus_nanus
ar	Argentina	Anura	Hylidae	Dendropsophus_sanborni
ar	Argentina	Anura	Hylidae	Itapotihyla_langsdorffii
ar	Argentina	Anura	Hylidae	Lysapsus_limellum
ar	Argentina	Anura	Hylidae	Phyllomedusa_azurea
ar	Argentina	Anura	Hylidae	Phyllomedusa_boliviana
ar	Argentina	Anura	Hylidae	Phyllomedusa_hypochondrialis
ar	Argentina	Anura	Hylidae	Phyllomedusa_iheringii
ar	Argentina	Anura	Hylidae	Phyllomedusa_sauvagii
ar	Argentina	Anura	Hylidae	Pseudis_minuta
ar	Argentina	Anura	Hylidae	Pseudis_paradoxa
ar	Argentina	Anura	Hylidae	Pseudis_platensis
ar	Argentina	Anura	Hylidae	Scinax_acuminatus
ar	Argentina	Anura	Hylidae	Scinax_aromothyella
ar	Argentina	Anura	Hylidae	Scinax_berthae
ar	Argentina	Anura	Hylidae	Scinax_fontanarrosai
ar	Argentina	Anura	Hylidae	Scinax_fuscomarginatus
ar	Argentina	Anura	Hylidae	Scinax_fuscovarius
ar	Argentina	Anura	Hylidae	Scinax_granulatus
ar	Argentina	Anura	Hylidae	Scinax_nasicus
ar	Argentina	Anura	Hylidae	Scinax_perereca
ar	Argentina	Anura	Hylidae	Scinax_squalirostris
ar	Argentina	Anura	Hylidae	Trachycephalus_typhonius
ar	Argentina	Anura	Hylodidae	Crossodactylus_dispar
ar	Argentina	Anura	Hylodidae	Crossodactylus_schmidti
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_apepyta
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_bufonius
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_chaquensis
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_elenae
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_fuscus
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_gracilis
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_labyrinthicus
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_laticeps
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_latinasus
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_latrans
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_mystacinus
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_podicipinus
ar	Argentina	Anura	Leptodactylidae	Leptodactylus_wagneri
ar	Argentina	Anura	Leptodactylidae	Physalaemus_albifrons
ar	Argentina	Anura	Leptodactylidae	Physalaemus_albonotatus
ar	Argentina	Anura	Leptodactylidae	Physalaemus_biligonigerus
ar	Argentina	Anura	Leptodactylidae	Physalaemus_carrizorum
ar	Argentina	Anura	Leptodactylidae	Physalaemus_cuqui
ar	Argentina	Anura	Leptodactylidae	Physalaemus_cuvieri
ar	Argentina	Anura	Leptodactylidae	Physalaemus_fernandezae
ar	Argentina	Anura	Leptodactylidae	Physalaemus_gracilis
ar	Argentina	Anura	Leptodactylidae	Physalaemus_henselii
ar	Argentina	Anura	Leptodactylidae	Physalaemus_riograndensis
ar	Argentina	Anura	Leptodactylidae	Physalaemus_santafecinus
ar	Argentina	Anura	Leptodactylidae	Pleurodema_borellii
ar	Argentina	Anura	Leptodactylidae	Pleurodema_bufoninum
ar	Argentina	Anura	Leptodactylidae	Pleurodema_cinereum
ar	Argentina	Anura	Leptodactylidae	Pleurodema_cordobae
ar	Argentina	Anura	Leptodactylidae	Pleurodema_fuscomaculatum
ar	Argentina	Anura	Leptodactylidae	Pleurodema_guayapae
ar	Argentina	Anura	Leptodactylidae	Pleurodema_kriegi
ar	Argentina	Anura	Leptodactylidae	Pleurodema_nebulosum
ar	Argentina	Anura	Leptodactylidae	Pleurodema_thaul
ar	Argentina	Anura	Leptodactylidae	Pleurodema_tucumanum
ar	Argentina	Anura	Leptodactylidae	Pseudopaludicola_boliviana
ar	Argentina	Anura	Leptodactylidae	Pseudopaludicola_falcipes
ar	Argentina	Anura	Leptodactylidae	Pseudopaludicola_mystacalis
ar	Argentina	Anura	Leptodactylidae	Somuncuria_somuncurensis
ar	Argentina	Anura	Microhylidae	Dermatonotus_muelleri
ar	Argentina	Anura	Microhylidae	Elachistocleis_bicolor
ar	Argentina	Anura	Microhylidae	Elachistocleis_haroi
ar	Argentina	Anura	Microhylidae	Elachistocleis_ovalis
ar	Argentina	Anura	Microhylidae	Elachistocleis_skotogaster
ar	Argentina	Anura	Odontophrynidae	Odontophrynus_americanus
ar	Argentina	Anura	Odontophrynidae	Odontophrynus_cordobae
ar	Argentina	Anura	Odontophrynidae	Odontophrynus_lavillai
ar	Argentina	Anura	Odontophrynidae	Odontophrynus_occidentalis
ar	Argentina	Anura	Odontophrynidae	Proceratophrys_avelinoi
ar	Argentina	Anura	Odontophrynidae	Proceratophrys_bigibbosa
ar	Argentina	Anura	Ranidae	Rana_catesbeiana
ar	Argentina	Anura	Rhinodermatidae	Rhinoderma_darwinii
ar	Argentina	Anura	Strabomantidae	Oreobates_barituensis
ar	Argentina	Anura	Strabomantidae	Oreobates_berdemenos
ar	Argentina	Anura	Strabomantidae	Oreobates_discoidalis
ar	Argentina	Anura	Telmatobiidae	Telmatobius_atacamensis
ar	Argentina	Anura	Telmatobiidae	Telmatobius_ceiorum
ar	Argentina	Anura	Telmatobiidae	Telmatobius_contrerasi
ar	Argentina	Anura	Telmatobiidae	Telmatobius_hauthali
ar	Argentina	Anura	Telmatobiidae	Telmatobius_hypselocephalus
ar	Argentina	Anura	Telmatobiidae	Telmatobius_laticeps
ar	Argentina	Anura	Telmatobiidae	Telmatobius_oxycephalus
ar	Argentina	Anura	Telmatobiidae	Telmatobius_pinguiculus
ar	Argentina	Anura	Telmatobiidae	Telmatobius_pisanoi
ar	Argentina	Anura	Telmatobiidae	Telmatobius_platycephalus
ar	Argentina	Anura	Telmatobiidae	Telmatobius_rubigo
ar	Argentina	Anura	Telmatobiidae	Telmatobius_schreiteri
ar	Argentina	Anura	Telmatobiidae	Telmatobius_scrocchii
ar	Argentina	Anura	Telmatobiidae	Telmatobius_stephani
ar	Argentina	Gymnophiona	Siphonopidae	Luetkenotyphlus_brasiliensis
ar	Argentina	Gymnophiona	Siphonopidae	Siphonops_annulatus
ar	Argentina	Gymnophiona	Siphonopidae	Siphonops_paulensis
ar	Argentina	Gymnophiona	Typhlonectidae	Chthonerpeton_indistinctum
am	Armenia	Anura	Bufonidae	Bufotes_sitibundus
am	Armenia	Anura	Hylidae	Hyla_arborea
am	Armenia	Anura	Pelobatidae	Pelobates_syriacus
am	Armenia	Anura	Ranidae	Pelophylax_ridibundus
am	Armenia	Anura	Ranidae	Rana_macrocnemis
am	Armenia	Caudata	Salamandridae	Lissotriton_lantzi
am	Armenia	Caudata	Salamandridae	Ommatotriton_ophryticus
aw	Aruba	Anura	Bufonidae	Rhinella_marina
aw	Aruba	Anura	Eleutherodactylidae	Eleutherodactylus_johnstonei
aw	Aruba	Anura	Leptodactylidae	Pleurodema_brachyops
au	Australia	Anura	Bufonidae	Rhinella_marina
au	Australia	Anura	Hylidae	Cyclorana_alboguttata
au	Australia	Anura	Hylidae	Cyclorana_australis
au	Australia	Anura	Hylidae	Cyclorana_brevipes
au	Australia	Anura	Hylidae	Cyclorana_cryptotis
au	Australia	Anura	Hylidae	Cyclorana_cultripes
au	Australia	Anura	Hylidae	Cyclorana_longipes
au	Australia	Anura	Hylidae	Cyclorana_maculosa
au	Australia	Anura	Hylidae	Cyclorana_maini
au	Australia	Anura	Hylidae	Cyclorana_manya
au	Australia	Anura	Hylidae	Cyclorana_novaehollandiae
au	Australia	Anura	Hylidae	Cyclorana_occidentalis
au	Australia	Anura	Hylidae	Cyclorana_platycephala
au	Australia	Anura	Hylidae	Cyclorana_vagitus
au	Australia	Anura	Hylidae	Cyclorana_verrucosa
au	Australia	Anura	Hylidae	Litoria_adelaidensis
au	Australia	Anura	Hylidae	Litoria_andiirrmalin
au	Australia	Anura	Hylidae	Litoria_aurea
au	Australia	Anura	Hylidae	Litoria_aurifera
au	Australia	Anura	Hylidae	Litoria_axillaris
au	Australia	Anura	Hylidae	Litoria_barringtonensis
au	Australia	Anura	Hylidae	Litoria_bella
au	Australia	Anura	Hylidae	Litoria_bicolor
au	Australia	Anura	Hylidae	Litoria_booroolongensis
au	Australia	Anura	Hylidae	Litoria_brevipalmata
au	Australia	Anura	Hylidae	Litoria_burrowsae
au	Australia	Anura	Hylidae	Litoria_caerulea
au	Australia	Anura	Hylidae	Litoria_castanea
au	Australia	Anura	Hylidae	Litoria_cavernicola
au	Australia	Anura	Hylidae	Litoria_chloris
au	Australia	Anura	Hylidae	Litoria_citropa
au	Australia	Anura	Hylidae	Litoria_cooloolensis
au	Australia	Anura	Hylidae	Litoria_coplandi
au	Australia	Anura	Hylidae	Litoria_cyclorhyncha
au	Australia	Anura	Hylidae	Litoria_dahlii
au	Australia	Anura	Hylidae	Litoria_daviesae
au	Australia	Anura	Hylidae	Litoria_dayi
au	Australia	Anura	Hylidae	Litoria_dentata
au	Australia	Anura	Hylidae	Litoria_electrica
au	Australia	Anura	Hylidae	Litoria_eucnemis
au	Australia	Anura	Hylidae	Litoria_ewingii
au	Australia	Anura	Hylidae	Litoria_fallax
au	Australia	Anura	Hylidae	Litoria_freycineti
au	Australia	Anura	Hylidae	Litoria_gilleni
au	Australia	Anura	Hylidae	Litoria_gracilenta
au	Australia	Anura	Hylidae	Litoria_inermis
au	Australia	Anura	Hylidae	Litoria_infrafrenata
au	Australia	Anura	Hylidae	Litoria_jervisiensis
au	Australia	Anura	Hylidae	Litoria_jungguy
au	Australia	Anura	Hylidae	Litoria_kroombitensis
au	Australia	Anura	Hylidae	Litoria_latopalmata
au	Australia	Anura	Hylidae	Litoria_lesueurii
au	Australia	Anura	Hylidae	Litoria_littlejohni
au	Australia	Anura	Hylidae	Litoria_longirostris
au	Australia	Anura	Hylidae	Litoria_lorica
au	Australia	Anura	Hylidae	Litoria_meiriana
au	Australia	Anura	Hylidae	Litoria_microbelos
au	Australia	Anura	Hylidae	Litoria_moorei
au	Australia	Anura	Hylidae	Litoria_myola
au	Australia	Anura	Hylidae	Litoria_nannotis
au	Australia	Anura	Hylidae	Litoria_nasuta
au	Australia	Anura	Hylidae	Litoria_nigrofrenata
au	Australia	Anura	Hylidae	Litoria_nudidigitus
au	Australia	Anura	Hylidae	Litoria_nyakalensis
au	Australia	Anura	Hylidae	Litoria_olongburensis
au	Australia	Anura	Hylidae	Litoria_pallida
au	Australia	Anura	Hylidae	Litoria_paraewingi
au	Australia	Anura	Hylidae	Litoria_pearsoniana
au	Australia	Anura	Hylidae	Litoria_peronii
au	Australia	Anura	Hylidae	Litoria_personata
au	Australia	Anura	Hylidae	Litoria_phyllochroa
au	Australia	Anura	Hylidae	Litoria_piperata
au	Australia	Anura	Hylidae	Litoria_raniformis
au	Australia	Anura	Hylidae	Litoria_revelata
au	Australia	Anura	Hylidae	Litoria_rheocola
au	Australia	Anura	Hylidae	Litoria_rothii
au	Australia	Anura	Hylidae	Litoria_rubella
au	Australia	Anura	Hylidae	Litoria_serrata
au	Australia	Anura	Hylidae	Litoria_spenceri
au	Australia	Anura	Hylidae	Litoria_splendida
au	Australia	Anura	Hylidae	Litoria_staccato
au	Australia	Anura	Hylidae	Litoria_subglandulosa
au	Australia	Anura	Hylidae	Litoria_tornieri
au	Australia	Anura	Hylidae	Litoria_tyleri
au	Australia	Anura	Hylidae	Litoria_verreauxii
au	Australia	Anura	Hylidae	Litoria_watjulumensis
au	Australia	Anura	Hylidae	Litoria_watsoni
au	Australia	Anura	Hylidae	Litoria_wilcoxii
au	Australia	Anura	Hylidae	Litoria_xanthomera
au	Australia	Anura	Microhylidae	Austrochaperina_adelphe
au	Australia	Anura	Microhylidae	Austrochaperina_fryi
au	Australia	Anura	Microhylidae	Austrochaperina_gracilipes
au	Australia	Anura	Microhylidae	Austrochaperina_pluvialis
au	Australia	Anura	Microhylidae	Austrochaperina_robusta
au	Australia	Anura	Microhylidae	Cophixalus_aenigma
au	Australia	Anura	Microhylidae	Cophixalus_australis
au	Australia	Anura	Microhylidae	Cophixalus_bombiens
au	Australia	Anura	Microhylidae	Cophixalus_concinnus
au	Australia	Anura	Microhylidae	Cophixalus_crepitans
au	Australia	Anura	Microhylidae	Cophixalus_exiguus
au	Australia	Anura	Microhylidae	Cophixalus_hinchinbrookensis
au	Australia	Anura	Microhylidae	Cophixalus_hosmeri
au	Australia	Anura	Microhylidae	Cophixalus_infacetus
au	Australia	Anura	Microhylidae	Cophixalus_kulakula
au	Australia	Anura	Microhylidae	Cophixalus_mcdonaldi
au	Australia	Anura	Microhylidae	Cophixalus_monticola
au	Australia	Anura	Microhylidae	Cophixalus_neglectus
au	Australia	Anura	Microhylidae	Cophixalus_ornatus
au	Australia	Anura	Microhylidae	Cophixalus_pakayakulangun
au	Australia	Anura	Microhylidae	Cophixalus_peninsularis
au	Australia	Anura	Microhylidae	Cophixalus_petrophilus
au	Australia	Anura	Microhylidae	Cophixalus_saxatilis
au	Australia	Anura	Microhylidae	Cophixalus_zweifeli
au	Australia	Anura	Myobatrachidae	Adelotus_brevis
